sa2_type,day,hour,timestamp,day_num,week,pop
Transit,Wed,80,2020-04-15T08:00:00Z,3,pop_2019,42811.2
Transit,Wed,81,2020-04-15T09:00:00Z,3,pop_2019,40976.8
Transit,Wed,82,2020-04-15T10:00:00Z,3,pop_2019,39601
Transit,Wed,83,2020-04-15T11:00:00Z,3,pop_2019,38957.6
Transit,Wed,84,2020-04-15T12:00:00Z,3,pop_2019,38429.6
Transit,Wed,85,2020-04-15T13:00:00Z,3,pop_2019,38349
Transit,Wed,86,2020-04-15T14:00:00Z,3,pop_2019,38464.6
Transit,Wed,87,2020-04-15T15:00:00Z,3,pop_2019,38928.2
Transit,Wed,88,2020-04-15T16:00:00Z,3,pop_2019,40316.4
Transit,Wed,89,2020-04-15T17:00:00Z,3,pop_2019,42392.6
Transit,Wed,90,2020-04-15T18:00:00Z,3,pop_2019,42251.6
Transit,Wed,91,2020-04-15T19:00:00Z,3,pop_2019,41562.2
Transit,Wed,92,2020-04-15T20:00:00Z,3,pop_2019,40921.8
Transit,Wed,93,2020-04-15T21:00:00Z,3,pop_2019,40860.6
Transit,Wed,94,2020-04-15T22:00:00Z,3,pop_2019,40670.8
Transit,Wed,95,2020-04-15T23:00:00Z,3,pop_2019,40487.4
Transit,Thu,96,2020-04-16T00:00:00Z,4,pop_2019,39210.6
Transit,Thu,97,2020-04-16T01:00:00Z,4,pop_2019,39161.6
Transit,Thu,98,2020-04-16T02:00:00Z,4,pop_2019,39194.4
Transit,Thu,99,2020-04-16T03:00:00Z,4,pop_2019,39198
Transit,Thu,100,2020-04-16T04:00:00Z,4,pop_2019,39179
Transit,Thu,101,2020-04-16T05:00:00Z,4,pop_2019,39474.8
Transit,Thu,102,2020-04-16T06:00:00Z,4,pop_2019,40346
Transit,Thu,103,2020-04-16T07:00:00Z,4,pop_2019,41966.8
Transit,Thu,104,2020-04-16T08:00:00Z,4,pop_2019,42547.2
Transit,Thu,105,2020-04-16T09:00:00Z,4,pop_2019,40964.4
Transit,Thu,106,2020-04-16T10:00:00Z,4,pop_2019,39729.6
Transit,Thu,107,2020-04-16T11:00:00Z,4,pop_2019,39002.8
Transit,Thu,108,2020-04-16T12:00:00Z,4,pop_2019,38468
Transit,Thu,109,2020-04-16T13:00:00Z,4,pop_2019,38199.4
Transit,Thu,110,2020-04-16T14:00:00Z,4,pop_2019,38244.4
Transit,Thu,111,2020-04-16T15:00:00Z,4,pop_2019,38768.2
Transit,Thu,112,2020-04-16T16:00:00Z,4,pop_2019,39925.6
Transit,Thu,113,2020-04-16T17:00:00Z,4,pop_2019,41449.4
Transit,Thu,114,2020-04-16T18:00:00Z,4,pop_2019,41169.2
Transit,Thu,115,2020-04-16T19:00:00Z,4,pop_2019,40421
Transit,Thu,116,2020-04-16T20:00:00Z,4,pop_2019,39852.8
Transit,Thu,117,2020-04-16T21:00:00Z,4,pop_2019,39759.2
Transit,Thu,118,2020-04-16T22:00:00Z,4,pop_2019,39597.6
Transit,Thu,119,2020-04-16T23:00:00Z,4,pop_2019,39502.8
Transit,Fri,120,2020-04-17T00:00:00Z,5,pop_2019,39514.25
Transit,Fri,121,2020-04-17T01:00:00Z,5,pop_2019,39559.25
Transit,Fri,122,2020-04-17T02:00:00Z,5,pop_2019,39541
Transit,Fri,123,2020-04-17T03:00:00Z,5,pop_2019,39536.25
Transit,Fri,124,2020-04-17T04:00:00Z,5,pop_2019,39565.5
Transit,Fri,125,2020-04-17T05:00:00Z,5,pop_2019,39786.75
Transit,Fri,126,2020-04-17T06:00:00Z,5,pop_2019,40635
Transit,Fri,127,2020-04-17T07:00:00Z,5,pop_2019,42185
Transit,Fri,128,2020-04-17T08:00:00Z,5,pop_2019,42524.5
Transit,Fri,129,2020-04-17T09:00:00Z,5,pop_2019,41185
Transit,Fri,130,2020-04-17T10:00:00Z,5,pop_2019,40030
Transit,Fri,131,2020-04-17T11:00:00Z,5,pop_2019,39424.25
Transit,Fri,132,2020-04-17T12:00:00Z,5,pop_2019,38848.75
Transit,Fri,133,2020-04-17T13:00:00Z,5,pop_2019,38586.25
Transit,Fri,134,2020-04-17T14:00:00Z,5,pop_2019,38895
Transit,Fri,135,2020-04-17T15:00:00Z,5,pop_2019,39618
Transit,Fri,136,2020-04-17T16:00:00Z,5,pop_2019,40715.5
Transit,Fri,137,2020-04-17T17:00:00Z,5,pop_2019,41709
Transit,Fri,138,2020-04-17T18:00:00Z,5,pop_2019,41238.75
Transit,Fri,139,2020-04-17T19:00:00Z,5,pop_2019,40633.5
Transit,Fri,140,2020-04-17T20:00:00Z,5,pop_2019,39991.75
Transit,Fri,141,2020-04-17T21:00:00Z,5,pop_2019,39864.75
Transit,Fri,142,2020-04-17T22:00:00Z,5,pop_2019,39606.25
Transit,Fri,143,2020-04-17T23:00:00Z,5,pop_2019,39585
Transit,Sat,144,2020-04-18T00:00:00Z,6,pop_2019,37965.25
Transit,Sat,145,2020-04-18T01:00:00Z,6,pop_2019,37867.25
Transit,Sat,146,2020-04-18T02:00:00Z,6,pop_2019,37867.5
Transit,Sat,147,2020-04-18T03:00:00Z,6,pop_2019,37895.75
Transit,Sat,148,2020-04-18T04:00:00Z,6,pop_2019,37952.75
Transit,Sat,149,2020-04-18T05:00:00Z,6,pop_2019,38014.25
Transit,Sat,150,2020-04-18T06:00:00Z,6,pop_2019,38254.75
Transit,Sat,151,2020-04-18T07:00:00Z,6,pop_2019,38513.5
Transit,Sat,152,2020-04-18T08:00:00Z,6,pop_2019,38626.75
Transit,Sat,153,2020-04-18T09:00:00Z,6,pop_2019,38777.25
Transit,Sat,154,2020-04-18T10:00:00Z,6,pop_2019,38550.25
Transit,Sat,155,2020-04-18T11:00:00Z,6,pop_2019,38107.25
Transit,Sat,156,2020-04-18T12:00:00Z,6,pop_2019,37746.5
Transit,Sat,157,2020-04-18T13:00:00Z,6,pop_2019,37838.25
Transit,Sat,158,2020-04-18T14:00:00Z,6,pop_2019,37670.5
Transit,Sat,159,2020-04-18T15:00:00Z,6,pop_2019,37792.5
Transit,Sat,160,2020-04-18T16:00:00Z,6,pop_2019,37957
Transit,Sat,161,2020-04-18T17:00:00Z,6,pop_2019,38126.25
Transit,Sat,162,2020-04-18T18:00:00Z,6,pop_2019,38019.25
Transit,Sat,163,2020-04-18T19:00:00Z,6,pop_2019,37606.75
Transit,Sat,164,2020-04-18T20:00:00Z,6,pop_2019,37141.5
Transit,Sat,165,2020-04-18T21:00:00Z,6,pop_2019,37137.75
Transit,Sat,166,2020-04-18T22:00:00Z,6,pop_2019,37292.25
Transit,Sat,167,2020-04-18T23:00:00Z,6,pop_2019,37308.25
Transit,Sun,168,2020-04-19T00:00:00Z,7,pop_2019,36261.5
Transit,Sun,169,2020-04-19T01:00:00Z,7,pop_2019,36273.75
Transit,Sun,170,2020-04-19T02:00:00Z,7,pop_2019,36229.75
Transit,Sun,171,2020-04-19T03:00:00Z,7,pop_2019,36258.25
Transit,Sun,172,2020-04-19T04:00:00Z,7,pop_2019,36259.25
Transit,Sun,173,2020-04-19T05:00:00Z,7,pop_2019,36246.5
Transit,Sun,174,2020-04-19T06:00:00Z,7,pop_2019,36388.5
Transit,Sun,175,2020-04-19T07:00:00Z,7,pop_2019,36546.25
Transit,Sun,176,2020-04-19T08:00:00Z,7,pop_2019,36678.75
Transit,Sun,177,2020-04-19T09:00:00Z,7,pop_2019,37073.75
Transit,Sun,178,2020-04-19T10:00:00Z,7,pop_2019,37369.5
Transit,Sun,179,2020-04-19T11:00:00Z,7,pop_2019,37344.5
Transit,Sun,180,2020-04-19T12:00:00Z,7,pop_2019,37288.25
Transit,Sun,181,2020-04-19T13:00:00Z,7,pop_2019,37518
Transit,Sun,182,2020-04-19T14:00:00Z,7,pop_2019,37793
Transit,Sun,183,2020-04-19T15:00:00Z,7,pop_2019,37916.25
Transit,Sun,184,2020-04-19T16:00:00Z,7,pop_2019,38379.5
Transit,Sun,185,2020-04-19T17:00:00Z,7,pop_2019,38518.25
Transit,Sun,186,2020-04-19T18:00:00Z,7,pop_2019,38274.5
Transit,Sun,187,2020-04-19T19:00:00Z,7,pop_2019,37977.75
Transit,Sun,188,2020-04-19T20:00:00Z,7,pop_2019,37720
Transit,Sun,189,2020-04-19T21:00:00Z,7,pop_2019,37694.5
Transit,Sun,190,2020-04-19T22:00:00Z,7,pop_2019,37570.75
Transit,Sun,191,2020-04-19T23:00:00Z,7,pop_2019,37484.5
Workplace,Mon,24,2020-04-13T00:00:00Z,1,pop_2019,625764.5
Workplace,Mon,25,2020-04-13T01:00:00Z,1,pop_2019,624812.25
Workplace,Mon,26,2020-04-13T02:00:00Z,1,pop_2019,624228.25
Workplace,Mon,27,2020-04-13T03:00:00Z,1,pop_2019,623535
Workplace,Mon,28,2020-04-13T04:00:00Z,1,pop_2019,624061.75
Workplace,Mon,29,2020-04-13T05:00:00Z,1,pop_2019,628457.75
Workplace,Mon,30,2020-04-13T06:00:00Z,1,pop_2019,647280.5
Workplace,Mon,31,2020-04-13T07:00:00Z,1,pop_2019,701327.25
Workplace,Mon,32,2020-04-13T08:00:00Z,1,pop_2019,810257.75
Workplace,Mon,33,2020-04-13T09:00:00Z,1,pop_2019,908233.25
Workplace,Mon,34,2020-04-13T10:00:00Z,1,pop_2019,964310.75
Workplace,Mon,35,2020-04-13T11:00:00Z,1,pop_2019,1002155.75
Workplace,Mon,36,2020-04-13T12:00:00Z,1,pop_2019,1026999.25
Workplace,Mon,37,2020-04-13T13:00:00Z,1,pop_2019,1037827.25
Workplace,Mon,38,2020-04-13T14:00:00Z,1,pop_2019,1039974.5
Workplace,Mon,39,2020-04-13T15:00:00Z,1,pop_2019,1024748.5
Workplace,Mon,40,2020-04-13T16:00:00Z,1,pop_2019,980283
Workplace,Mon,41,2020-04-13T17:00:00Z,1,pop_2019,898864.25
Workplace,Mon,42,2020-04-13T18:00:00Z,1,pop_2019,821965
Workplace,Mon,43,2020-04-13T19:00:00Z,1,pop_2019,781495.75
Workplace,Mon,44,2020-04-13T20:00:00Z,1,pop_2019,753817.75
Workplace,Mon,45,2020-04-13T21:00:00Z,1,pop_2019,729471
Workplace,Mon,46,2020-04-13T22:00:00Z,1,pop_2019,713872.25
Workplace,Mon,47,2020-04-13T23:00:00Z,1,pop_2019,702893.25
Workplace,Tue,48,2020-04-14T00:00:00Z,2,pop_2019,704571
Workplace,Tue,49,2020-04-14T01:00:00Z,2,pop_2019,703715.75
Workplace,Tue,50,2020-04-14T02:00:00Z,2,pop_2019,702774.75
Workplace,Tue,51,2020-04-14T03:00:00Z,2,pop_2019,702143.5
Workplace,Tue,52,2020-04-14T04:00:00Z,2,pop_2019,702640.5
Workplace,Tue,53,2020-04-14T05:00:00Z,2,pop_2019,707226.5
Workplace,Tue,54,2020-04-14T06:00:00Z,2,pop_2019,727052.5
Workplace,Tue,55,2020-04-14T07:00:00Z,2,pop_2019,783955.25
Workplace,Tue,56,2020-04-14T08:00:00Z,2,pop_2019,902845.5
Workplace,Tue,57,2020-04-14T09:00:00Z,2,pop_2019,1008236.5
Workplace,Tue,58,2020-04-14T10:00:00Z,2,pop_2019,1070402.5
Workplace,Tue,59,2020-04-14T11:00:00Z,2,pop_2019,1109829.75
Workplace,Tue,60,2020-04-14T12:00:00Z,2,pop_2019,1137492.25
Workplace,Tue,61,2020-04-14T13:00:00Z,2,pop_2019,1146452.25
Workplace,Tue,62,2020-04-14T14:00:00Z,2,pop_2019,1145918
Workplace,Tue,63,2020-04-14T15:00:00Z,2,pop_2019,1126742.5
Workplace,Tue,64,2020-04-14T16:00:00Z,2,pop_2019,1075290.25
Workplace,Tue,65,2020-04-14T17:00:00Z,2,pop_2019,977204.25
Workplace,Tue,66,2020-04-14T18:00:00Z,2,pop_2019,882252.5
Workplace,Tue,67,2020-04-14T19:00:00Z,2,pop_2019,836382.25
Workplace,Tue,68,2020-04-14T20:00:00Z,2,pop_2019,801216.75
Workplace,Tue,69,2020-04-14T21:00:00Z,2,pop_2019,773236
Workplace,Tue,70,2020-04-14T22:00:00Z,2,pop_2019,752974
Workplace,Tue,71,2020-04-14T23:00:00Z,2,pop_2019,741158.75
Workplace,Wed,72,2020-04-15T00:00:00Z,3,pop_2019,735023.75
Workplace,Wed,73,2020-04-15T01:00:00Z,3,pop_2019,739745.2
Workplace,Wed,74,2020-04-15T02:00:00Z,3,pop_2019,738959.8
Workplace,Wed,75,2020-04-15T03:00:00Z,3,pop_2019,738174
Workplace,Wed,76,2020-04-15T04:00:00Z,3,pop_2019,738479.2
Workplace,Wed,77,2020-04-15T05:00:00Z,3,pop_2019,742262.4
Workplace,Wed,78,2020-04-15T06:00:00Z,3,pop_2019,760257.2
Workplace,Wed,79,2020-04-15T07:00:00Z,3,pop_2019,812715.6
Workplace,Wed,80,2020-04-15T08:00:00Z,3,pop_2019,923370.2
Workplace,Wed,81,2020-04-15T09:00:00Z,3,pop_2019,1027303.6
Workplace,Wed,82,2020-04-15T10:00:00Z,3,pop_2019,1088812.8
Workplace,Wed,83,2020-04-15T11:00:00Z,3,pop_2019,1127220.4
Workplace,Wed,84,2020-04-15T12:00:00Z,3,pop_2019,1153538.6
Workplace,Wed,85,2020-04-15T13:00:00Z,3,pop_2019,1161025.4
Workplace,Wed,86,2020-04-15T14:00:00Z,3,pop_2019,1160236.8
Workplace,Wed,87,2020-04-15T15:00:00Z,3,pop_2019,1139351.8
Workplace,Wed,88,2020-04-15T16:00:00Z,3,pop_2019,1091116.8
Workplace,Wed,89,2020-04-15T17:00:00Z,3,pop_2019,994253
Workplace,Wed,90,2020-04-15T18:00:00Z,3,pop_2019,901690
Workplace,Wed,91,2020-04-15T19:00:00Z,3,pop_2019,854309.2
Workplace,Wed,92,2020-04-15T20:00:00Z,3,pop_2019,820359.2
Workplace,Wed,93,2020-04-15T21:00:00Z,3,pop_2019,790168.4
Workplace,Wed,94,2020-04-15T22:00:00Z,3,pop_2019,768551
Workplace,Wed,95,2020-04-15T23:00:00Z,3,pop_2019,754712.6
Workplace,Thu,96,2020-04-16T00:00:00Z,4,pop_2019,728091.2
Workplace,Thu,97,2020-04-16T01:00:00Z,4,pop_2019,726191.8
Workplace,Thu,98,2020-04-16T02:00:00Z,4,pop_2019,724637.8
Workplace,Thu,99,2020-04-16T03:00:00Z,4,pop_2019,723648.8
Workplace,Thu,100,2020-04-16T04:00:00Z,4,pop_2019,723249.4
Workplace,Thu,101,2020-04-16T05:00:00Z,4,pop_2019,726589.8
Workplace,Thu,102,2020-04-16T06:00:00Z,4,pop_2019,743983.6
Workplace,Thu,103,2020-04-16T07:00:00Z,4,pop_2019,789226.2
Workplace,Thu,104,2020-04-16T08:00:00Z,4,pop_2019,884354.2
Workplace,Thu,105,2020-04-16T09:00:00Z,4,pop_2019,975465.4
Workplace,Thu,106,2020-04-16T10:00:00Z,4,pop_2019,1027687.2
Workplace,Thu,107,2020-04-16T11:00:00Z,4,pop_2019,1060245.8
Workplace,Thu,108,2020-04-16T12:00:00Z,4,pop_2019,1081497.2
Workplace,Thu,109,2020-04-16T13:00:00Z,4,pop_2019,1093489.8
Workplace,Thu,110,2020-04-16T14:00:00Z,4,pop_2019,1094387.4
Workplace,Thu,111,2020-04-16T15:00:00Z,4,pop_2019,1071279.2
Workplace,Thu,112,2020-04-16T16:00:00Z,4,pop_2019,1023810.6
Workplace,Thu,113,2020-04-16T17:00:00Z,4,pop_2019,939579.6
Workplace,Thu,114,2020-04-16T18:00:00Z,4,pop_2019,859009.2
Workplace,Thu,115,2020-04-16T19:00:00Z,4,pop_2019,816614
Workplace,Thu,116,2020-04-16T20:00:00Z,4,pop_2019,785307.2
Workplace,Thu,117,2020-04-16T21:00:00Z,4,pop_2019,757296.4
Workplace,Thu,118,2020-04-16T22:00:00Z,4,pop_2019,736014.4
Workplace,Thu,119,2020-04-16T23:00:00Z,4,pop_2019,721755.4
Workplace,Fri,120,2020-04-17T00:00:00Z,5,pop_2019,721815.75
Workplace,Fri,121,2020-04-17T01:00:00Z,5,pop_2019,719281.5
Workplace,Fri,122,2020-04-17T02:00:00Z,5,pop_2019,717792.5
Workplace,Fri,123,2020-04-17T03:00:00Z,5,pop_2019,716766
Workplace,Fri,124,2020-04-17T04:00:00Z,5,pop_2019,716234
Workplace,Fri,125,2020-04-17T05:00:00Z,5,pop_2019,718836.25
Workplace,Fri,126,2020-04-17T06:00:00Z,5,pop_2019,732775
Workplace,Fri,127,2020-04-17T07:00:00Z,5,pop_2019,774087.25
Workplace,Fri,128,2020-04-17T08:00:00Z,5,pop_2019,862278.75
Workplace,Fri,129,2020-04-17T09:00:00Z,5,pop_2019,946450.5
Workplace,Fri,130,2020-04-17T10:00:00Z,5,pop_2019,993598.5
Workplace,Fri,131,2020-04-17T11:00:00Z,5,pop_2019,1020526.75
Workplace,Fri,132,2020-04-17T12:00:00Z,5,pop_2019,1035874.75
Workplace,Fri,133,2020-04-17T13:00:00Z,5,pop_2019,1038343.25
Workplace,Fri,134,2020-04-17T14:00:00Z,5,pop_2019,1030845
Workplace,Fri,135,2020-04-17T15:00:00Z,5,pop_2019,1006572.75
Workplace,Fri,136,2020-04-17T16:00:00Z,5,pop_2019,960872.75
Workplace,Fri,137,2020-04-17T17:00:00Z,5,pop_2019,886446.75
Workplace,Fri,138,2020-04-17T18:00:00Z,5,pop_2019,823112.5
Workplace,Fri,139,2020-04-17T19:00:00Z,5,pop_2019,792404.25
Workplace,Fri,140,2020-04-17T20:00:00Z,5,pop_2019,769691
Workplace,Fri,141,2020-04-17T21:00:00Z,5,pop_2019,748395.75
Workplace,Fri,142,2020-04-17T22:00:00Z,5,pop_2019,726292.5
Workplace,Fri,143,2020-04-17T23:00:00Z,5,pop_2019,711850.75
Workplace,Sat,144,2020-04-18T00:00:00Z,6,pop_2019,670491
Workplace,Sat,145,2020-04-18T01:00:00Z,6,pop_2019,668633
Workplace,Sat,146,2020-04-18T02:00:00Z,6,pop_2019,666177.75
Workplace,Sat,147,2020-04-18T03:00:00Z,6,pop_2019,663487
Workplace,Sat,148,2020-04-18T04:00:00Z,6,pop_2019,661197.75
Workplace,Sat,149,2020-04-18T05:00:00Z,6,pop_2019,660967.5
Workplace,Sat,150,2020-04-18T06:00:00Z,6,pop_2019,663866
Workplace,Sat,151,2020-04-18T07:00:00Z,6,pop_2019,670185.5
Workplace,Sat,152,2020-04-18T08:00:00Z,6,pop_2019,680988.75
Workplace,Sat,153,2020-04-18T09:00:00Z,6,pop_2019,704976.75
Workplace,Sat,154,2020-04-18T10:00:00Z,6,pop_2019,737477
Workplace,Sat,155,2020-04-18T11:00:00Z,6,pop_2019,765094
Workplace,Sat,156,2020-04-18T12:00:00Z,6,pop_2019,777686.5
Workplace,Sat,157,2020-04-18T13:00:00Z,6,pop_2019,774169
Workplace,Sat,158,2020-04-18T14:00:00Z,6,pop_2019,763981.5
Workplace,Sat,159,2020-04-18T15:00:00Z,6,pop_2019,747376
Workplace,Sat,160,2020-04-18T16:00:00Z,6,pop_2019,724959.25
Workplace,Sat,161,2020-04-18T17:00:00Z,6,pop_2019,702839
Workplace,Sat,162,2020-04-18T18:00:00Z,6,pop_2019,690082
Workplace,Sat,163,2020-04-18T19:00:00Z,6,pop_2019,686562.75
Workplace,Sat,164,2020-04-18T20:00:00Z,6,pop_2019,679643.25
Workplace,Sat,165,2020-04-18T21:00:00Z,6,pop_2019,669601.75
Workplace,Sat,166,2020-04-18T22:00:00Z,6,pop_2019,658702.75
Workplace,Sat,167,2020-04-18T23:00:00Z,6,pop_2019,650459.25
Workplace,Sun,168,2020-04-19T00:00:00Z,7,pop_2019,625592
Workplace,Sun,169,2020-04-19T01:00:00Z,7,pop_2019,623500.75
Workplace,Sun,170,2020-04-19T02:00:00Z,7,pop_2019,619848.75
Workplace,Sun,171,2020-04-19T03:00:00Z,7,pop_2019,614966.25
Workplace,Sun,172,2020-04-19T04:00:00Z,7,pop_2019,610848.5
Workplace,Sun,173,2020-04-19T05:00:00Z,7,pop_2019,609271.5
Workplace,Sun,174,2020-04-19T06:00:00Z,7,pop_2019,609256.25
Workplace,Sun,175,2020-04-19T07:00:00Z,7,pop_2019,610540.25
Workplace,Sun,176,2020-04-19T08:00:00Z,7,pop_2019,614793.5
Workplace,Sun,177,2020-04-19T09:00:00Z,7,pop_2019,627383.75
Workplace,Sun,178,2020-04-19T10:00:00Z,7,pop_2019,652529.5
Workplace,Sun,179,2020-04-19T11:00:00Z,7,pop_2019,674166.75
Workplace,Sun,180,2020-04-19T12:00:00Z,7,pop_2019,686622.25
Workplace,Sun,181,2020-04-19T13:00:00Z,7,pop_2019,686750.5
Workplace,Sun,182,2020-04-19T14:00:00Z,7,pop_2019,682457
Workplace,Sun,183,2020-04-19T15:00:00Z,7,pop_2019,674060.25
Workplace,Sun,184,2020-04-19T16:00:00Z,7,pop_2019,660958
Workplace,Sun,185,2020-04-19T17:00:00Z,7,pop_2019,647528.75
Workplace,Sun,186,2020-04-19T18:00:00Z,7,pop_2019,638414
Workplace,Sun,187,2020-04-19T19:00:00Z,7,pop_2019,631477.5
Workplace,Sun,188,2020-04-19T20:00:00Z,7,pop_2019,620862.5
Workplace,Sun,189,2020-04-19T21:00:00Z,7,pop_2019,609726
Workplace,Sun,190,2020-04-19T22:00:00Z,7,pop_2019,600564.25
Workplace,Sun,191,2020-04-19T23:00:00Z,7,pop_2019,593734
Recreational,Mon,24,2020-04-13T00:00:00Z,1,pop,66486
Recreational,Mon,25,2020-04-13T01:00:00Z,1,pop,66149
Recreational,Mon,26,2020-04-13T02:00:00Z,1,pop,66091
Recreational,Mon,27,2020-04-13T03:00:00Z,1,pop,65987
Recreational,Mon,28,2020-04-13T04:00:00Z,1,pop,66254
Recreational,Mon,29,2020-04-13T05:00:00Z,1,pop,66069
Recreational,Mon,30,2020-04-13T06:00:00Z,1,pop,66170
Recreational,Mon,31,2020-04-13T07:00:00Z,1,pop,66534
Recreational,Mon,32,2020-04-13T08:00:00Z,1,pop,67348
Recreational,Mon,33,2020-04-13T09:00:00Z,1,pop,68168
Recreational,Mon,34,2020-04-13T10:00:00Z,1,pop,68610
Recreational,Mon,35,2020-04-13T11:00:00Z,1,pop,68819
Recreational,Mon,36,2020-04-13T12:00:00Z,1,pop,68268
Recreational,Mon,37,2020-04-13T13:00:00Z,1,pop,67963
Recreational,Mon,38,2020-04-13T14:00:00Z,1,pop,67692
Recreational,Mon,39,2020-04-13T15:00:00Z,1,pop,67585
Recreational,Mon,40,2020-04-13T16:00:00Z,1,pop,67831
Recreational,Mon,41,2020-04-13T17:00:00Z,1,pop,67581
Recreational,Mon,42,2020-04-13T18:00:00Z,1,pop,67520
Recreational,Mon,43,2020-04-13T19:00:00Z,1,pop,66682
Recreational,Mon,44,2020-04-13T20:00:00Z,1,pop,66319
Recreational,Mon,45,2020-04-13T21:00:00Z,1,pop,66132
Recreational,Mon,46,2020-04-13T22:00:00Z,1,pop,65735
Recreational,Mon,47,2020-04-13T23:00:00Z,1,pop,65510
Recreational,Tue,48,2020-04-14T00:00:00Z,2,pop,65533
Recreational,Tue,49,2020-04-14T01:00:00Z,2,pop,65267
Recreational,Tue,50,2020-04-14T02:00:00Z,2,pop,65332
Recreational,Tue,51,2020-04-14T03:00:00Z,2,pop,65344
Recreational,Tue,52,2020-04-14T04:00:00Z,2,pop,65554
Recreational,Tue,53,2020-04-14T05:00:00Z,2,pop,65527
Recreational,Tue,54,2020-04-14T06:00:00Z,2,pop,65462
Recreational,Tue,55,2020-04-14T07:00:00Z,2,pop,65375
Recreational,Tue,56,2020-04-14T08:00:00Z,2,pop,66057
Recreational,Tue,57,2020-04-14T09:00:00Z,2,pop,67491
Recreational,Tue,58,2020-04-14T10:00:00Z,2,pop,67934
Recreational,Tue,59,2020-04-14T11:00:00Z,2,pop,67357
Recreational,Tue,60,2020-04-14T12:00:00Z,2,pop,67092
Recreational,Tue,61,2020-04-14T13:00:00Z,2,pop,66701
Recreational,Tue,62,2020-04-14T14:00:00Z,2,pop,66677
Recreational,Tue,63,2020-04-14T15:00:00Z,2,pop,66861
Recreational,Tue,64,2020-04-14T16:00:00Z,2,pop,67062
Recreational,Tue,65,2020-04-14T17:00:00Z,2,pop,66830
Recreational,Tue,66,2020-04-14T18:00:00Z,2,pop,66167
Recreational,Tue,67,2020-04-14T19:00:00Z,2,pop,65929
Recreational,Tue,68,2020-04-14T20:00:00Z,2,pop,65523
Recreational,Tue,69,2020-04-14T21:00:00Z,2,pop,64910
Recreational,Tue,70,2020-04-14T22:00:00Z,2,pop,64612
Recreational,Tue,71,2020-04-14T23:00:00Z,2,pop,64663
Recreational,Wed,72,2020-04-15T00:00:00Z,3,pop,65275
Recreational,Wed,73,2020-04-15T01:00:00Z,3,pop,65086
Recreational,Wed,74,2020-04-15T02:00:00Z,3,pop,64957
Recreational,Wed,75,2020-04-15T03:00:00Z,3,pop,64987
Recreational,Wed,76,2020-04-15T04:00:00Z,3,pop,65087
Recreational,Wed,77,2020-04-15T05:00:00Z,3,pop,65012
Recreational,Wed,78,2020-04-15T06:00:00Z,3,pop,64844
Recreational,Wed,79,2020-04-15T07:00:00Z,3,pop,65041
Recreational,Wed,80,2020-04-15T08:00:00Z,3,pop,65811
Recreational,Wed,81,2020-04-15T09:00:00Z,3,pop,67160
Recreational,Wed,82,2020-04-15T10:00:00Z,3,pop,66950
Recreational,Wed,83,2020-04-15T11:00:00Z,3,pop,67181
Recreational,Wed,84,2020-04-15T12:00:00Z,3,pop,67100
Recreational,Wed,85,2020-04-15T13:00:00Z,3,pop,66941
Recreational,Wed,86,2020-04-15T14:00:00Z,3,pop,66629
Recreational,Wed,87,2020-04-15T15:00:00Z,3,pop,66532
Recreational,Wed,88,2020-04-15T16:00:00Z,3,pop,66508
Recreational,Wed,89,2020-04-15T17:00:00Z,3,pop,66786
Recreational,Wed,90,2020-04-15T18:00:00Z,3,pop,66391
Recreational,Wed,91,2020-04-15T19:00:00Z,3,pop,66018
Recreational,Wed,92,2020-04-15T20:00:00Z,3,pop,65671
Recreational,Wed,93,2020-04-15T21:00:00Z,3,pop,64967
Recreational,Wed,94,2020-04-15T22:00:00Z,3,pop,64484
Recreational,Wed,95,2020-04-15T23:00:00Z,3,pop,64129
Recreational,Thu,96,2020-04-16T00:00:00Z,4,pop,65010
Recreational,Thu,97,2020-04-16T01:00:00Z,4,pop,64873
Recreational,Thu,98,2020-04-16T02:00:00Z,4,pop,65181
Recreational,Thu,99,2020-04-16T03:00:00Z,4,pop,65242
Recreational,Thu,100,2020-04-16T04:00:00Z,4,pop,65136
Recreational,Thu,101,2020-04-16T05:00:00Z,4,pop,65123
Recreational,Thu,102,2020-04-16T06:00:00Z,4,pop,64930
Recreational,Thu,103,2020-04-16T07:00:00Z,4,pop,65132
Recreational,Thu,104,2020-04-16T08:00:00Z,4,pop,66113
Recreational,Thu,105,2020-04-16T09:00:00Z,4,pop,66645
Recreational,Thu,106,2020-04-16T10:00:00Z,4,pop,66817
Recreational,Thu,107,2020-04-16T11:00:00Z,4,pop,66699
Recreational,Thu,108,2020-04-16T12:00:00Z,4,pop,66266
Recreational,Thu,109,2020-04-16T13:00:00Z,4,pop,65861
Recreational,Thu,110,2020-04-16T14:00:00Z,4,pop,66347
Recreational,Thu,111,2020-04-16T15:00:00Z,4,pop,66405
Recreational,Thu,112,2020-04-16T16:00:00Z,4,pop,66262
Recreational,Thu,113,2020-04-16T17:00:00Z,4,pop,66566
Recreational,Thu,114,2020-04-16T18:00:00Z,4,pop,66108
Recreational,Thu,115,2020-04-16T19:00:00Z,4,pop,65999
Recreational,Thu,116,2020-04-16T20:00:00Z,4,pop,65954
Recreational,Thu,117,2020-04-16T21:00:00Z,4,pop,65477
Recreational,Thu,118,2020-04-16T22:00:00Z,4,pop,65162
