sa2_type,timestamp,pop_scaled
Recreational,2020-03-29T01:00:00Z,-0.3752300174485832
Recreational,2020-03-29T02:00:00Z,-0.35902731737191257
Recreational,2020-03-29T03:00:00Z,-0.37313934647094826
Recreational,2020-03-29T04:00:00Z,-0.32296324300771023
Recreational,2020-03-29T05:00:00Z,-0.3224405752633015
Recreational,2020-03-29T06:00:00Z,-0.31512322684157934
Recreational,2020-03-29T07:00:00Z,-0.31094188488630947
Recreational,2020-03-29T08:00:00Z,-0.14577887765315103
Recreational,2020-03-29T09:00:00Z,0.12025900425089216
Recreational,2020-03-29T10:00:00Z,0.37375286028912585
Recreational,2020-03-29T11:00:00Z,0.45999303811656617
Recreational,2020-03-29T12:00:00Z,0.4495396832283916
Recreational,2020-03-29T13:00:00Z,0.32880343426997516
Recreational,2020-03-29T14:00:00Z,0.2963980341166339
Recreational,2020-03-29T15:00:00Z,0.2477899338866221
Recreational,2020-03-29T16:00:00Z,0.22583788862145546
Recreational,2020-03-29T17:00:00Z,0.2540619468195269
Recreational,2020-03-29T18:00:00Z,0.17670712064703492
Recreational,2020-03-29T19:00:00Z,0.15266440440423337
Recreational,2020-03-29T20:00:00Z,0.07530957823174145
Recreational,2020-03-29T21:00:00Z,-0.09560277418991302
Recreational,2020-03-29T22:00:00Z,-0.21947502961478185
Recreational,2020-03-29T23:00:00Z,-0.3433472850396507
Recreational,2020-03-30T00:00:00Z,-0.48917158572968616
Recreational,2020-03-30T01:00:00Z,-0.48185423730796395
Recreational,2020-03-30T02:00:00Z,-0.48760358249645996
Recreational,2020-03-30T03:00:00Z,-0.47662755986387667
Recreational,2020-03-30T04:00:00Z,-0.4515395081322576
Recreational,2020-03-30T05:00:00Z,-0.45624351783193623
Recreational,2020-03-30T06:00:00Z,-0.443176824221718
Recreational,2020-03-30T07:00:00Z,-0.42958746286709104
Recreational,2020-03-30T08:00:00Z,-0.2362003974358612
Recreational,2020-03-30T09:00:00Z,0.0387228361231304
Recreational,2020-03-30T10:00:00Z,0.3335074439696537
Recreational,2020-03-30T11:00:00Z,0.30580605351599105
Recreational,2020-03-30T12:00:00Z,0.2551072823083443
Recreational,2020-03-30T13:00:00Z,0.18036579485789603
Recreational,2020-03-30T14:00:00Z,0.12600834943938818
Recreational,2020-03-30T15:00:00Z,0.11085098485153504
Recreational,2020-03-30T16:00:00Z,0.14534705598251116
Recreational,2020-03-30T17:00:00Z,0.13646170432756277
Recreational,2020-03-30T18:00:00Z,0.043949513567217685
Recreational,2020-03-30T19:00:00Z,-0.016157277039786175
Recreational,2020-03-30T20:00:00Z,-0.07365072892474639
Recreational,2020-03-30T21:00:00Z,-0.2508350942793056
Recreational,2020-03-30T22:00:00Z,-0.367912669026861
Recreational,2020-03-30T23:00:00Z,-0.479763566330329
Recreational,2020-03-31T00:00:00Z,-0.5518917150587337
Recreational,2020-03-31T01:00:00Z,-0.54927837633669
Recreational,2020-03-31T02:00:00Z,-0.5210543181386187
Recreational,2020-03-31T03:00:00Z,-0.5367343504708805
Recreational,2020-03-31T04:00:00Z,-0.479763566330329
Recreational,2020-03-31T05:00:00Z,-0.479763566330329
Recreational,2020-03-31T06:00:00Z,-0.5247129923494798
Recreational,2020-03-31T07:00:00Z,-0.4578115210651624
Recreational,2020-03-31T08:00:00Z,-0.3031018687201785
Recreational,2020-03-31T09:00:00Z,0.015202787624737578
Recreational,2020-03-31T10:00:00Z,0.2681739759185625
Recreational,2020-03-31T11:00:00Z,0.39152356359902263
Recreational,2020-03-31T12:00:00Z,0.23210990155436023
Recreational,2020-03-31T13:00:00Z,0.08733093635314222
Recreational,2020-03-31T14:00:00Z,0.07844558469819382
Recreational,2020-03-31T15:00:00Z,0.046040184544852605
Recreational,2020-03-31T16:00:00Z,0.14900573019337227
Recreational,2020-03-31T17:00:00Z,0.15109640117100717
Recreational,2020-03-31T18:00:00Z,0.09830695898572553
Recreational,2020-03-31T19:00:00Z,0.05022152650012244
Recreational,2020-03-31T20:00:00Z,-0.022951957717099656
Recreational,2020-03-31T21:00:00Z,-0.2309737199917739
Recreational,2020-03-31T22:00:00Z,-0.38881937880321016
Recreational,2020-03-31T23:00:00Z,-0.5079876245284004
Recreational,2020-04-01T00:00:00Z,-0.655379928451662
Recreational,2020-04-01T01:00:00Z,-0.6872626608605945
Recreational,2020-04-01T02:00:00Z,-0.6684466220618803
Recreational,2020-04-01T03:00:00Z,-0.6585159349181144
Recreational,2020-04-01T04:00:00Z,-0.6559025961960708
Recreational,2020-04-01T05:00:00Z,-0.6736732995059675
Recreational,2020-04-01T06:00:00Z,-0.707646702892535
Recreational,2020-04-01T07:00:00Z,-0.6731506317615589
Recreational,2020-04-01T08:00:00Z,-0.41965677572332516
Recreational,2020-04-01T09:00:00Z,-0.21999769735919059
Recreational,2020-04-01T10:00:00Z,-0.04385866749344883
Recreational,2020-04-01T11:00:00Z,-0.04019999328258772
Recreational,2020-04-01T12:00:00Z,-0.1023974548672265
Recreational,2020-04-01T13:00:00Z,-0.11755481945507966
Recreational,2020-04-01T14:00:00Z,-0.17243493261799622
Recreational,2020-04-01T15:00:00Z,-0.15257355833046451
Recreational,2020-04-01T16:00:00Z,-0.18184295201735334
Recreational,2020-04-01T17:00:00Z,-0.12330416464357567
Recreational,2020-04-01T18:00:00Z,-0.16354958096304784
Recreational,2020-04-01T19:00:00Z,-0.22470170705886916
Recreational,2020-04-01T20:00:00Z,-0.2973525235316825
Recreational,2020-04-01T21:00:00Z,-0.37261667872653953
Recreational,2020-04-01T22:00:00Z,-0.518440979416575
Recreational,2020-04-01T23:00:00Z,-0.5942278023558407
Recreational,2020-04-02T00:00:00Z,-0.48603557926323376
Recreational,2020-04-02T01:00:00Z,-0.4703555469309719
Recreational,2020-04-02T02:00:00Z,-0.46774220820892826
Recreational,2020-04-02T03:00:00Z,-0.42958746286709104
Recreational,2020-04-02T04:00:00Z,-0.40868075309074187
Recreational,2020-04-02T05:00:00Z,-0.3877740433143927
Recreational,2020-04-02T06:00:00Z,-0.4254061209118212
Recreational,2020-04-02T07:00:00Z,-0.3971820627137498
Recreational,2020-04-02T08:00:00Z,-0.24404041360199213
Recreational,2020-04-02T09:00:00Z,-0.057970696592484515
Recreational,2020-04-02T10:00:00Z,0.13855237530519768
Recreational,2020-04-02T11:00:00Z,0.1814111303467135
Recreational,2020-04-02T12:00:00Z,0.149528397937781
Recreational,2020-04-02T13:00:00Z,0.004226764992154264
Recreational,2020-04-02T14:00:00Z,-0.020338618995056013
Recreational,2020-04-02T15:00:00Z,-0.022951957717099656
Recreational,2020-04-02T16:00:00Z,0.004749432736562993
Recreational,2020-04-02T17:00:00Z,0.08053625567582874
Recreational,2020-04-02T18:00:00Z,0.06328822011034067
Recreational,2020-04-02T19:00:00Z,-0.039677325538178994
Recreational,2020-04-02T20:00:00Z,-0.052221351403988495
Recreational,2020-04-02T21:00:00Z,-0.23933640390231356
Recreational,2020-04-02T22:00:00Z,-0.3778433561706268
Recreational,2020-04-02T23:00:00Z,-0.410248756323968
Recreational,2020-04-03T00:00:00Z,-0.37679802068180934
Recreational,2020-04-03T01:00:00Z,-0.3496192979725554
Recreational,2020-04-03T02:00:00Z,-0.348573962483738
Recreational,2020-04-03T03:00:00Z,-0.3553686431610515
Recreational,2020-04-03T04:00:00Z,-0.35902731737191257
Recreational,2020-04-03T05:00:00Z,-0.34752862699492054
Recreational,2020-04-03T06:00:00Z,-0.37993402714826174
Recreational,2020-04-03T07:00:00Z,-0.3506646334613729
Recreational,2020-04-03T08:00:00Z,-0.1896829681834843
Recreational,2020-04-03T09:00:00Z,0.08837627184195967
Recreational,2020-04-03T10:00:00Z,0.2765366598291022
Recreational,2020-04-03T11:00:00Z,0.2848993437396419
Recreational,2020-04-03T12:00:00Z,0.19029648200166188
Recreational,2020-04-03T13:00:00Z,0.07896825244260255
Recreational,2020-04-03T14:00:00Z,0.12496301395057072
